"SoftPlot for Genesys Testlink"
"Start", 5.000000000000000E-0001
"Stop",-3.500000000000000E+0000
"Points",41
"X-Axis (V)","0 (none)","-0.400000 (none)","-0.800000 (none)","-1.200000 (none)","-1.600000 (none)","-2.000000 (none)","-2.400000 (none)","-2.800000 (none)","0 (none)","-0.400000 (none)","-0.800000 (none)","-1.200000 (none)","-1.600000 (none)","-2.000000 (none)","-2.400000 (none)","-2.800000 (none)"
0.500000000000,-0.000000000540,-0.000000001320,0.000000000047,-0.000000001277,-0.000000001488,-0.000000001650,-0.000000001171,-0.000000001436,-0.000000000050,-0.000000000058,-0.000000000131,-0.000000000247,-0.000000000366,-0.000000000633,-0.000000000744,-0.000000001041
0.400000000000,0.000000003272,0.000000002437,0.000000004435,0.000000003612,0.000000002349,0.000000002136,0.000000002759,0.000000002554,-0.000000000037,-0.000000000043,-0.000000000117,-0.000000000233,-0.000000000351,-0.000000000628,-0.000000000717,-0.000000001019
0.300000000000,0.000000003957,0.000000003230,0.000000005588,0.000000004059,0.000000003558,0.000000003454,0.000000003581,0.000000003847,-0.000000000025,-0.000000000030,-0.000000000106,-0.000000000217,-0.000000000345,-0.000000000619,-0.000000000686,-0.000000000989
0.200000000000,0.000000004609,0.000000003901,0.000000005849,0.000000004667,0.000000004548,0.000000004497,0.000000004250,0.000000004918,-0.000000000013,-0.000000000017,-0.000000000093,-0.000000000203,-0.000000000329,-0.000000000573,-0.000000000655,-0.000000000959
0.100000000000,0.000000004887,0.000000004230,0.000000006312,0.000000005325,0.000000005147,0.000000005181,0.000000004539,0.000000005607,-0.000000000001,-0.000000000004,-0.000000000081,-0.000000000190,-0.000000000312,-0.000000000533,-0.000000000618,-0.000000000931
0,0.000000005063,0.000000004590,0.000000007689,0.000000005599,0.000000005670,0.000000005769,0.000000004733,0.000000006223,0.000000000012,0.000000000008,-0.000000000068,-0.000000000177,-0.000000000297,-0.000000000513,-0.000000000588,-0.000000000903
-0.100000000000,0.000000005375,0.000000004870,0.000000007819,0.000000006032,0.000000006004,0.000000006185,0.000000005079,0.000000006646,0.000000000024,0.000000000020,-0.000000000057,-0.000000000164,-0.000000000279,-0.000000000479,-0.000000000558,-0.000000000875
-0.200000000000,0.000000005354,0.000000005129,0.000000008440,0.000000006068,0.000000006291,0.000000006538,0.000000005076,0.000000007013,0.000000000037,0.000000000031,-0.000000000046,-0.000000000151,-0.000000000263,-0.000000000451,-0.000000000528,-0.000000000847
-0.300000000000,0.000000005517,0.000000005597,0.000000008495,0.000000006151,0.000000006378,0.000000006700,0.000000005288,0.000000008268,0.000000000049,0.000000000041,-0.000000000035,-0.000000000138,-0.000000000248,-0.000000000438,-0.000000000498,-0.000000000816
-0.400000000000,0.000000005562,0.000000006084,0.000000009146,0.000000006352,0.000000006604,0.000000006978,0.000000005410,0.000000008460,0.000000000062,0.000000000051,-0.000000000026,-0.000000000125,-0.000000000233,-0.000000000410,-0.000000000469,-0.000000000785
-0.500000000000,0.000000005755,0.000000006875,0.000000009204,0.000000006328,0.000000007714,0.000000008068,0.000000005741,0.000000007810,0.000000000077,0.000000000061,-0.000000000018,-0.000000000113,-0.000000000214,-0.000000000368,-0.000000000443,-0.000000000758
-0.600000000000,0.000000005842,0.000000008872,0.000000012585,0.000000006497,0.000000007618,0.000000008165,0.000000006041,0.000000008814,0.000000000091,0.000000000070,-0.000000000020,-0.000000000101,-0.000000000200,-0.000000000357,-0.000000000417,-0.000000000725
-0.700000000000,0.000000006076,0.000000009900,0.000000015970,0.000000007838,0.000000008156,0.000000008588,0.000000006624,0.000000008850,0.000000000103,0.000000000078,-0.000000000024,-0.000000000088,-0.000000000184,-0.000000000331,-0.000000000394,-0.000000000696
-0.800000000000,0.000000006435,0.000000011317,0.000000018089,0.000000007853,0.000000008072,0.000000008468,0.000000007466,0.000000008107,0.000000000116,0.000000000086,-0.000000000023,-0.000000000076,-0.000000000169,-0.000000000327,-0.000000000372,-0.000000000660
-0.900000000000,0.000000006755,0.000000012518,0.000000018265,0.000000008420,0.000000008460,0.000000008821,0.000000009531,0.000000009069,0.000000000129,0.000000000094,-0.000000000024,-0.000000000063,-0.000000000154,-0.000000000293,-0.000000000354,-0.000000000628
-1.000000000000,0.000000008424,0.000000013603,0.000000019860,0.000000008418,0.000000008370,0.000000008913,0.000000010504,0.000000009054,0.000000000141,0.000000000098,-0.000000000026,-0.000000000052,-0.000000000138,-0.000000000286,-0.000000000339,-0.000000000598
-1.100000000000,0.000000008969,0.000000014448,0.000000021171,0.000000009134,0.000000008855,0.000000009094,0.000000011888,0.000000009465,0.000000000154,0.000000000101,-0.000000000026,-0.000000000040,-0.000000000123,-0.000000000272,-0.000000000325,-0.000000000566
-1.200000000001,0.000000010156,0.000000015609,0.000000022046,0.000000009761,0.000000009556,0.000000009232,0.000000013012,0.000000009768,0.000000000164,0.000000000107,-0.000000000023,-0.000000000030,-0.000000000114,-0.000000000256,-0.000000000313,-0.000000000535
-1.299999999999,0.000000011209,0.000000016370,0.000000022631,0.000000010608,0.000000011153,0.000000009907,0.000000014029,0.000000010225,0.000000000176,0.000000000111,-0.000000000019,-0.000000000021,-0.000000000104,-0.000000000244,-0.000000000303,-0.000000000509
-1.400000000000,0.000000012527,0.000000017060,0.000000023402,0.000000011602,0.000000013572,0.000000010651,0.000000015183,0.000000010805,0.000000000185,0.000000000114,-0.000000000013,-0.000000000013,-0.000000000107,-0.000000000230,-0.000000000300,-0.000000000484
-1.500000000000,0.000000014010,0.000000017735,0.000000024273,0.000000012811,0.000000017810,0.000000011726,0.000000017485,0.000000012054,0.000000000195,0.000000000118,-0.000000000008,-0.000000000007,-0.000000000109,-0.000000000213,-0.000000000306,-0.000000000461
-1.600000000000,0.000000015606,0.000000018466,0.000000025412,0.000000014770,0.000000022702,0.000000012957,0.000000020578,0.000000013226,0.000000000205,0.000000000121,-0.000000000002,-0.000000000008,-0.000000000131,-0.000000000197,-0.000000000319,-0.000000000444
-1.700000000001,0.000000017410,0.000000019260,0.000000026631,0.000000017802,0.000000025272,0.000000014224,0.000000023534,0.000000014503,0.000000000210,0.000000000125,0.000000000003,-0.000000000008,-0.000000000128,-0.000000000180,-0.000000000332,-0.000000000427
-1.799999999999,0.000000019324,0.000000020217,0.000000027921,0.000000019644,0.000000026130,0.000000015418,0.000000027539,0.000000015572,0.000000000217,0.000000000130,0.000000000009,-0.000000000004,-0.000000000124,-0.000000000167,-0.000000000358,-0.000000000413
-1.900000000000,0.000000021263,0.000000021478,0.000000029416,0.000000022018,0.000000026850,0.000000016604,0.000000031606,0.000000016747,0.000000000223,0.000000000134,0.000000000014,-0.000000000011,-0.000000000118,-0.000000000152,-0.000000000379,-0.000000000398
-2.000000000000,0.000000023304,0.000000022872,0.000000031002,0.000000026678,0.000000027545,0.000000017708,0.000000033602,0.000000017825,0.000000000230,0.000000000138,0.000000000020,-0.000000000020,-0.000000000108,-0.000000000140,-0.000000000395,-0.000000000387
-2.099999999999,0.000000025297,0.000000024362,0.000000032535,0.000000030036,0.000000028351,0.000000018781,0.000000036273,0.000000018865,0.000000000237,0.000000000143,0.000000000024,-0.000000000022,-0.000000000098,-0.000000000127,-0.000000000408,-0.000000000378
-2.200000000001,0.000000027344,0.000000025943,0.000000034306,0.000000031619,0.000000029213,0.000000019907,0.000000037641,0.000000020038,0.000000000241,0.000000000148,0.000000000029,-0.000000000017,-0.000000000091,-0.000000000116,-0.000000000414,-0.000000000365
-2.299999999999,0.000000029325,0.000000027631,0.000000036085,0.000000032701,0.000000030141,0.000000021168,0.000000038531,0.000000021286,0.000000000247,0.000000000152,0.000000000034,-0.000000000009,-0.000000000082,-0.000000000105,-0.000000000413,-0.000000000354
-2.400000000001,0.000000031205,0.000000029101,0.000000037830,0.000000033782,0.000000031173,0.000000022439,0.000000039324,0.000000022610,0.000000000253,0.000000000157,0.000000000039,-0.000000000004,-0.000000000075,-0.000000000095,-0.000000000415,-0.000000000346
-2.500000000000,0.000000033002,0.000000030236,0.000000039580,0.000000034904,0.000000032153,0.000000023791,0.000000040512,0.000000024021,0.000000000258,0.000000000162,0.000000000043,0.000000000003,-0.000000000067,-0.000000000086,-0.000000000411,-0.000000000337
-2.599999999999,0.000000034434,0.000000031434,0.000000041172,0.000000035986,0.000000033121,0.000000025174,0.000000041597,0.000000025503,0.000000000264,0.000000000167,0.000000000047,0.000000000009,-0.000000000060,-0.000000000077,-0.000000000413,-0.000000000329
-2.700000000001,0.000000035797,0.000000033002,0.000000042694,0.000000037086,0.000000034121,0.000000026593,0.000000042645,0.000000027199,0.000000000269,0.000000000172,0.000000000050,0.000000000016,-0.000000000052,-0.000000000068,-0.000000000410,-0.000000000331
-2.799999999999,0.000000037561,0.000000034594,0.000000044016,0.000000038251,0.000000035118,0.000000027936,0.000000043784,0.000000029571,0.000000000274,0.000000000175,0.000000000055,0.000000000021,-0.000000000044,-0.000000000060,-0.000000000405,-0.000000000366
-2.900000000001,0.000000039380,0.000000036441,0.000000045091,0.000000039176,0.000000036064,0.000000029215,0.000000044852,0.000000035094,0.000000000278,0.000000000178,0.000000000059,0.000000000028,-0.000000000035,-0.000000000053,-0.000000000401,-0.000000000451
-3.000000000000,0.000000041180,0.000000038545,0.000000046177,0.000000040200,0.000000037028,0.000000030445,0.000000045985,0.000000039657,0.000000000282,0.000000000182,0.000000000063,0.000000000034,-0.000000000027,-0.000000000046,-0.000000000395,-0.000000000502
-3.099999999999,0.000000043064,0.000000040626,0.000000047522,0.000000041448,0.000000038121,0.000000031812,0.000000047206,0.000000042812,0.000000000285,0.000000000186,0.000000000075,0.000000000039,-0.000000000019,-0.000000000038,-0.000000000390,-0.000000000522
-3.200000000001,0.000000045163,0.000000042935,0.000000049611,0.000000042638,0.000000039392,0.000000033428,0.000000048563,0.000000045901,0.000000000288,0.000000000188,0.000000000084,0.000000000046,-0.000000000011,-0.000000000031,-0.000000000384,-0.000000000534
-3.299999999999,0.000000047251,0.000000045411,0.000000051135,0.000000043922,0.000000040607,0.000000035133,0.000000049898,0.000000047044,0.000000000290,0.000000000190,0.000000000087,0.000000000052,-0.000000000003,-0.000000000025,-0.000000000379,-0.000000000518
-3.400000000001,0.000000049349,0.000000047982,0.000000052726,0.000000045221,0.000000041868,0.000000036870,0.000000051302,0.000000047936,0.000000000291,0.000000000192,0.000000000089,0.000000000055,0.000000000007,-0.000000000020,-0.000000000372,-0.000000000501
-3.500000000000,0.000000051725,0.000000050608,0.000000054153,0.000000046511,0.000000043319,0.000000038828,0.000000052616,0.000000048318,0.000000000292,0.000000000193,0.000000000092,0.000000000062,0.000000000016,-0.000000000015,-0.000000000366,-0.000000000493
